latitude,longitude
37.615559999999995,55.752219999999994
37.619899,55.753301
37.810732,55.912277
37.6151,55.7569
37.619899,55.753301
37.614272,55.760692000000006
37.619899,55.753301
37.668628000000005,55.97401
37.619899,55.753301
37.462593,55.842781
37.619899,55.753301
37.637596,55.736479
37.36291,55.564569999999996
37.717110999999996,55.795885999999996
37.619899,55.753301
37.775427,55.668004
37.619899,55.753301
37.810732,55.912277
37.619899,55.753301
37.619899,55.753301
37.211884000000005,55.989754000000005
37.619899,55.753301
37.619899,55.753301
37.641226,55.741386999999996
37.775488,55.667981999999995
37.619899,55.753301
37.619899,55.753301
37.578271,55.683395999999995
37.619899,55.753301
37.619899,55.753301
37.775484000000006,55.667947
37.619899,55.753301
37.661722999999995,55.866935
37.619899,55.753301
37.775479,55.667975
37.211963,55.989746999999994
37.619899,55.753301
37.393025,55.800212
37.775432,55.667944999999996
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.624697,55.745270999999995
37.619899,55.753301
37.21196,55.989751
37.619899,55.753301
37.211966,55.98974200000001
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.774735,55.667898
37.619899,55.753301
37.619899,55.753301
37.775375,55.667966
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.211888,55.989754000000005
37.619899,55.753301
37.211960999999995,55.989746999999994
37.775434000000004,55.667981000000005
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.211878999999996,55.989766
37.775507,55.668001000000004
37.211878999999996,55.989766
37.619899,55.753301
37.775428000000005,55.66799399999999
37.211969,55.989727
37.606359000000005,55.858567
37.619899,55.753301
37.775468,55.667968
37.900498,55.414915
37.599445,55.782171
37.619899,55.753301
37.619899,55.753301
37.211646,55.990127
37.683946,55.703501
37.775393,55.667962
37.577028999999996,55.69554
37.211882,55.989757
37.619899,55.753301
37.211963,55.989748
37.211963,55.989748
37.775333,55.667963
37.211963,55.989746999999994
37.521739000000004,55.929635
37.775472,55.66799
37.619899,55.753301
37.211963,55.989746999999994
37.661365999999994,55.735004
37.775483,55.667974
37.619899,55.753301
37.775479,55.667997
37.211960999999995,55.989748
37.603889,55.731389
37.903079999999996,55.413697
37.211702,55.990047
37.752972,55.700467
37.497934,55.815691
37.619899,55.753301
37.211911,55.98980699999999
37.211899,55.98974499999999
37.775502,55.667995
37.578338,55.683488
37.619899,55.753301
37.211899,55.98974499999999
37.578301,55.68346
37.656917,55.822329
37.211899,55.98974499999999
37.619899,55.753301
37.812804,55.808138
37.619899,55.753301
37.562065999999994,55.73301800000001
37.619899,55.753301
37.619899,55.753301
37.775471,55.667991
37.619899,55.753301
37.656867999999996,55.822309
37.211684999999996,55.990019
37.211946000000005,55.989762
37.704437,55.616229000000004
37.605897,55.766078
37.656894,55.82233000000001
37.723808,55.538881
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.760020000000004,55.70964300000001
37.578319,55.68344499999999
37.619899,55.753301
37.211875,55.98975600000001
37.578298,55.683457
37.211895,55.98974499999999
37.674779,55.75768299999999
37.775436,55.667964000000005
37.211962,55.989746
37.211962,55.989746
37.579206,55.611038
37.579242,55.611049
37.657389,55.755036
37.902767,55.414840000000005
37.57938,55.611103
37.619899,55.753301
37.57938,55.611103
37.579442,55.611052
37.211963,55.989746999999994
37.494789000000004,55.852665
37.494789000000004,55.852665
37.599544,55.782216000000005
37.775363,55.667964000000005
37.570689,55.577434999999994
37.775495,55.667963
37.211886,55.989754000000005
37.908443,55.82829399999999
37.352388,55.856756999999995
37.848659999999995,55.73828100000001
37.211959,55.989746999999994
37.619899,55.753301
37.599544,55.782216000000005
37.609772,55.73956
37.629718,55.764993000000004
37.611898,55.730447999999996
37.211876000000004,55.989771
37.775376,55.667952
37.54203,55.70924599999999
37.642615,55.870658999999996
37.562065999999994,55.73301800000001
37.622659999999996,55.760805000000005
37.619899,55.753301
37.367739,55.826595999999995
37.211964,55.98974499999999
37.760894,55.662725
37.77551,55.66798000000001
37.211915000000005,55.989751
37.923263,55.668303
37.551652000000004,55.777001
37.656869,55.822320999999995
37.211915000000005,55.989751
37.750917,55.679442
37.775415,55.668032
37.619899,55.753301
37.619899,55.753301
37.775448,55.668002
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.775479,55.66798000000001
37.60889,55.74333000000001
37.614261,55.760666
37.019884000000005,55.31926800000001
37.211643,55.99013000000001
37.211643,55.99013000000001
37.656875,55.822334
37.775525,55.667958
37.47379,55.65591
37.211839000000005,55.989827000000005
37.619899,55.753301
37.848606,55.684891
37.211687,55.990010999999996
37.487581,55.643631000000006
37.211687,55.990010999999996
37.60889,55.74333000000001
37.211687,55.990010999999996
37.611623,55.730266
37.642117,55.87053100000001
37.775463,55.667984
37.374010999999996,55.820097
37.614261,55.760666
37.211931,55.989727
37.619899,55.753301
37.211962,55.989746999999994
37.619899,55.753301
37.619899,55.753301
37.487581,55.643631000000006
37.619899,55.753301
37.619899,55.753301
37.211884999999995,55.989754000000005
37.619899,55.753301
37.656869,55.822345999999996
37.211704,55.990046
37.775193,55.667953000000004
37.52134,55.70142
37.211653999999996,55.990116
37.610479999999995,55.736104000000005
37.480323,55.546774
37.619899,55.753301
37.65687,55.822341
37.775476,55.667954
37.211653999999996,55.990116
37.34876,55.9218
37.211884999999995,55.989759
37.619899,55.753301
37.211884999999995,55.989759
37.211884999999995,55.989759
37.775527000000004,55.667991
37.211964,55.98974200000001
37.619899,55.753301
37.775528,55.667991
37.211702,55.990047
37.211921000000004,55.989753
37.211921000000004,55.989753
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.874018,55.82198100000001
37.619899,55.753301
37.211653000000005,55.990118
37.211653000000005,55.990118
37.619899,55.753301
37.643824,55.752123
37.619899,55.753301
37.619899,55.753301
37.900479,55.411541
37.211653000000005,55.990118
37.605944,55.736631
37.211884999999995,55.98976
37.211965,55.98974200000001
37.775356,55.66796
37.211655,55.990116
37.211655,55.990116
37.619899,55.753301
37.708755,55.883778
37.211582,55.990351000000004
37.615559999999995,55.752219999999994
37.6151,55.7569
37.520431,55.632670999999995
37.211589000000004,55.990339
37.775517,55.667993
37.655278,55.776111
37.211951,55.98976700000001
37.211688,55.990014
37.624697,55.745270999999995
37.775409,55.668018999999994
37.415314,55.96899499999999
37.775392,55.668020999999996
37.211688,55.990014
37.619899,55.753301
37.775525,55.667958
37.619899,55.753301
37.211965,55.989743999999995
37.775523,55.667956000000004
37.211965,55.989743999999995
37.619899,55.753301
37.775242999999996,55.66795
37.211688,55.990017
37.619899,55.753301
37.619899,55.753301
37.211965,55.98974499999999
37.775344,55.667958999999996
37.760020000000004,55.70964300000001
37.211965,55.98974499999999
37.774735,55.667896999999996
37.591419,55.733225
37.619899,55.753301
37.487865,55.643671
37.211511,55.990399
37.591419,55.733225
37.211871,55.989777000000004
37.760020000000004,55.70964300000001
37.211871,55.989777000000004
37.591297,55.733253000000005
37.599544,55.782216000000005
37.591459,55.733171
37.211871,55.989777000000004
37.731091,55.58426
37.591390000000004,55.7332
37.775543,55.667981999999995
37.211959,55.989746999999994
37.48585,55.64603
37.775576,55.667961
37.211959,55.989746999999994
37.211585,55.9903
37.344885,55.600804000000004
37.211585,55.9903
37.591403,55.733239000000005
37.619899,55.753301
37.591390999999994,55.733224
37.619899,55.753301
37.619899,55.753301
37.775541,55.667962
37.619899,55.753301
37.591390999999994,55.733224
37.775573,55.667954
37.591318,55.733253000000005
37.591434,55.733231
37.775304999999996,55.667967000000004
37.617633000000005,55.755786
37.874983,55.74360600000001
37.591468,55.733216000000006
37.619899,55.753301
37.591468,55.733216000000006
37.211490000000005,55.990399
37.689161,55.688617
37.689161,55.688617
37.211535999999995,55.99033000000001
37.689161,55.688617
37.591355,55.733259999999994
37.211535999999995,55.99033000000001
37.591446000000005,55.733222999999995
37.518415000000005,55.874933
37.591446000000005,55.733222999999995
37.775494,55.667988
37.421669,55.86393
37.591446000000005,55.733222999999995
37.591337,55.733267000000005
37.674779,55.75768299999999
37.591341,55.733253000000005
37.21188,55.989757
37.619899,55.753301
37.491188,55.660636
37.751546999999995,55.630258
37.591341,55.733253000000005
37.591375,55.733189
37.619899,55.753301
37.591359999999995,55.733178
37.52264,55.832145999999995
37.674779,55.75768299999999
37.2675,55.596111
37.7754,55.668018000000004
37.591369,55.733254
37.584974,55.759263
37.591437,55.733199
37.7754,55.668018000000004
37.717712,55.662608
37.52435,55.820914
37.251041,55.786903
37.591437,55.733199
37.619899,55.753301
37.608706,55.694549
37.619899,55.753301
37.591343,55.733261999999996
37.538809,55.644379
37.591398,55.733169999999994
37.619899,55.753301
37.421690000000005,55.863891
37.689094,55.68875799999999
37.689094,55.68875799999999
37.614261,55.760666
37.591405,55.73315699999999
37.211515999999996,55.990393999999995
37.606624,55.730853
37.591363,55.73321800000001
37.211652,55.990085
37.211864,55.989740000000005
37.463831,55.724277
37.211864,55.989740000000005
37.591537,55.733118000000005
37.761496,55.92404200000001
37.689257,55.688703000000004
37.416117,55.742183999999995
37.619899,55.753301
37.903839000000005,55.410616000000005
37.619899,55.753301
37.761524,55.924055
37.903834,55.410616000000005
37.619899,55.753301
37.591537,55.733118000000005
37.211647,55.990125
37.591415000000005,55.73325
37.211534,55.990331999999995
37.211652,55.99011899999999
37.591325,55.733245999999994
37.734586,55.625549
37.608706,55.694549
37.591325,55.733245999999994
37.211587,55.990343
37.211587,55.990343
37.591374,55.733276000000004
37.619899,55.753301
37.562992,55.752987
37.211886,55.989752
37.591454999999996,55.73322099999999
37.211411,55.990429000000006
37.211411,55.990429000000006
37.591453,55.733198
37.211411,55.990429000000006
37.211411,55.990429000000006
37.619899,55.753301
37.211562,55.990219999999994
37.591388,55.733254
37.608706,55.694549
37.591421999999994,55.733174
37.600491,55.7554
37.682749,55.698806999999995
37.591421999999994,55.733174
37.211488,55.990390000000005
37.475441,55.861380000000004
37.39308,55.800332999999995
37.211887,55.989753
37.211887,55.989753
37.689149,55.688607999999995
37.591371,55.733235
37.211887,55.989753
37.619899,55.753301
37.211515000000006,55.99039499999999
37.591372,55.733228000000004
37.619899,55.753301
37.211628000000005,55.990102
37.619899,55.753301
37.591428,55.733174
37.608706,55.694549
37.211958,55.989751
37.591333,55.733274
37.591322,55.733194
37.689138,55.688697
37.619899,55.753301
37.591322,55.733194
37.689147,55.688598999999996
37.591398,55.733238
37.211439,55.990235
37.211463,55.990331000000005
37.515361999999996,55.798689
37.591398,55.733238
37.619899,55.753301
37.211604,55.99029399999999
37.591395,55.733222999999995
37.515361999999996,55.798689
37.211579,55.990156000000006
37.211612,55.99016700000001
38.228173,55.542168000000004
37.608706,55.694549
38.228173,55.542168000000004
37.591368,55.733212
37.567797,55.742728
37.619899,55.753301
37.55131,55.724610999999996
36.788399,55.722203
37.900858,55.414266000000005
37.632327000000004,55.77731
37.591151,55.733199
37.473952000000004,55.655772
37.668333000000004,55.733861
37.559424,55.709962
37.591151,55.733199
37.211616,55.990076
37.615559999999995,55.752219999999994
37.6151,55.7569
37.484007,55.83339399999999
37.211512,55.990331000000005
37.591371,55.733231999999994
37.591369,55.733253000000005
37.211606,55.990292000000004
37.211495,55.990329
37.57005,55.56678
37.211495,55.990329
37.619899,55.753301
37.591406,55.733222999999995
37.211495,55.990329
37.629981,55.772673
37.353234,55.72676
37.586718,55.758883
37.2116,55.990246
37.665094,55.749908
37.614261,55.760666
37.904426,55.410616000000005
37.727585999999995,55.80615600000001
37.215835999999996,55.989274
37.614261,55.760666
37.614261,55.760666
37.614261,55.760666
37.711896,55.87830600000001
37.619899,55.753301
37.654222999999995,55.777393999999994
37.21145,55.99022900000001
37.764471,55.671414
37.66003,55.60376899999999
37.76444,55.671401
37.512401000000004,55.678715000000004
37.215437,55.988659999999996
37.582978999999995,55.787453
37.619899,55.753301
37.441342999999996,55.73061800000001
37.582971,55.787456000000006
37.660205,55.603632999999995
37.428303,55.66699200000001
37.28219,55.602887
37.211875,55.989759
37.211421,55.990412
37.467264,55.728486
37.211456,55.990304
37.87043,55.742453000000005
37.614272,55.760698
37.503737,55.819049
37.405644,55.731603
37.406233,55.73166
37.406233,55.73166
37.595368,55.65934300000001
37.211428000000005,55.99035
37.614271,55.760670999999995
37.614271,55.760670999999995
37.625943,55.744785
37.657222,55.776389
37.65283,55.780278
37.609667,55.747752
37.637890999999996,55.75311800000001
37.829242,55.823387
37.211496999999994,55.990367000000006
37.503704,55.819033999999995
37.61417,55.760753
37.903863,55.410616000000005
37.503725,55.819095
37.503731,55.819093
37.503731,55.819093
37.614261,55.760666
37.619899,55.753301
37.614344,55.760780000000004
37.614344,55.760780000000004
37.915603999999995,55.778214
37.302915999999996,55.488381999999994
37.519853000000005,55.875012
37.669818,55.592980000000004
37.456427000000005,55.64181800000001
37.622144,55.693527
37.654222999999995,55.777393999999994
37.580553,55.805812
37.472943,55.657302
37.578451,55.719375
37.619899,55.753301
37.663416,55.761945999999995
37.619899,55.753301
37.473046000000004,55.657239000000004
37.619899,55.753301
37.619899,55.753301
37.6151,55.7569
37.6176,55.7558
37.619899,55.753301
37.548843,55.73025500000001
37.619899,55.753301
37.415314,55.96899499999999
37.619899,55.753301
37.473012,55.657267000000004
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.729102000000005,55.592774
37.619899,55.753301
37.619899,55.753301
37.2675,55.596111
37.392108,55.720709
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.563583,55.764816
37.619899,55.753301
37.503778999999994,55.819001
37.619899,55.753301
37.534524,55.692384
37.563577,55.764821
37.85492,55.699659
37.503741999999995,55.819033999999995
37.656826,55.822277
37.503754,55.818996
37.604626,55.627908999999995
37.619899,55.753301
37.423792999999996,55.686238
37.604626,55.627908999999995
37.665295,55.687433
37.463901,55.687179
37.615559999999995,55.752219999999994
37.834672999999995,55.41321
37.834672999999995,55.41321
37.619899,55.753301
37.619899,55.753301
37.613046999999995,55.757856999999994
37.454201,55.781046999999994
37.619899,55.753301
37.309159,55.600590000000004
37.503692,55.819058
37.415314,55.96899499999999
37.834672999999995,55.41321
37.570567,55.65404399999999
37.503807,55.81900600000001
37.834672999999995,55.41321
37.619899,55.753301
37.665264,55.687408999999995
37.619899,55.753301
37.619899,55.753301
37.834672999999995,55.41321
37.503794,55.818992
37.619899,55.753301
37.654222999999995,55.777393999999994
37.619899,55.753301
37.409265000000005,55.964153
37.834134000000006,55.418027
37.616703,55.737155
37.834515,55.414621999999994
37.853858,55.661779
37.46394,55.687146999999996
37.62572,55.834289
37.834664000000004,55.413287
37.652208,55.742615
37.619899,55.753301
37.875921999999996,55.434404
37.665245,55.687343999999996
37.834672999999995,55.41321
37.559562,55.756319
37.834672999999995,55.41321
37.665296000000005,55.687435
37.517641999999995,55.629389
38.083203000000005,55.882465
37.619899,55.753301
37.619899,55.753301
37.517641999999995,55.629389
37.665303,55.687439000000005
37.299649,55.954891
37.983707,55.745819
37.565801,55.771156000000005
37.748824,55.620275
37.517737,55.62929200000001
37.6653,55.687462
37.6653,55.687462
37.430772,55.665916
37.619899,55.753301
37.14979,55.902965
37.619899,55.753301
37.791591,55.720271999999994
37.700886,55.905657999999995
37.665295,55.687441
37.517762,55.629355000000004
37.619899,55.753301
37.821088,55.766188
37.415314,55.96899499999999
37.614922,55.756468999999996
37.665302000000004,55.68744
37.619899,55.753301
37.835081,55.756333
37.577596,55.808971
37.665296999999995,55.687437
37.619899,55.753301
37.517724,55.62936800000001
37.619899,55.753301
37.665293,55.687443
37.619899,55.753301
37.463865999999996,55.687248
37.581196000000006,55.810368000000004
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.28219,55.602887
37.490448,55.893325
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.656991,55.776982999999994
37.619899,55.753301
37.619899,55.753301
37.083958,55.68534399999999
37.409265000000005,55.964153
37.623434,55.740678
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.456210999999996,55.788667000000004
37.632551,55.792958
37.619899,55.753301
37.619899,55.753301
37.618389,55.75156
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.435989,55.970099
37.619899,55.753301
37.487895,55.881592000000005
37.619899,55.753301
37.612966,55.633605
37.503789000000005,55.818999
37.619899,55.753301
37.597414,55.689747
37.619899,55.753301
37.24558,55.99918
37.529221,55.64504
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.97623,55.834720999999995
37.619899,55.753301
37.503777,55.818968999999996
37.61947,55.648551
37.485354,55.415348
37.619899,55.753301
37.619899,55.753301
37.861266,55.746263
37.809405,55.917306999999994
37.614272,55.760698
37.700804999999995,55.734636
37.619899,55.753301
37.351986,55.835508999999995
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.854824,55.922093000000004
37.435015,55.825495
37.619899,55.753301
37.549894,55.77856
37.854833,55.922091
37.798376,55.809252
37.49893,55.863652
37.645522,55.759725
37.619899,55.753301
37.634939,55.850253
37.528546999999996,55.645357
37.619899,55.753301
37.613792,55.76356800000001
37.411124,55.980598
38.008140999999995,55.751802000000005
37.6151,55.7569
37.503862,55.81896999999999
37.612966,55.633605
37.619899,55.753301
38.079611,55.582993
37.677403000000005,55.789207999999995
37.564359,55.835338
37.613792,55.76356800000001
37.607796,55.694254
37.634858,55.850207999999995
37.678687,55.788734
37.595644,55.775172999999995
37.619899,55.753301
37.498973,55.863604
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.612966,55.633605
37.619899,55.753301
37.640791,55.728753000000005
37.598098,55.754611
37.28219,55.602887
37.619899,55.753301
37.564165,55.835288
37.499083,55.863566000000006
37.708899,55.885166000000005
37.619899,55.753301
37.619899,55.753301
37.900858,55.414266000000005
37.612966,55.633605
37.704923,55.615729
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.168935,55.9705
37.619899,55.753301
37.804253,55.711712
37.619899,55.753301
37.561304,55.769358
37.648628,55.829852
37.612966,55.633605
37.705222,55.6157
37.561304,55.769358
37.704906,55.615741
37.619899,55.753301
37.644420000000004,55.82062
37.705262,55.615763
37.284721999999995,55.604487
37.619899,55.753301
37.61627,55.742355
37.59451,55.772113
37.748056,55.79
37.619899,55.753301
37.537979,55.595365
37.615158,55.743249
37.612966,55.633605
37.499356,55.863347
37.508024,55.860490000000006
37.415314,55.96899499999999
38.115964,55.902498
37.503783,55.81896999999999
38.115865,55.902491000000005
37.901921,55.414159999999995
37.575247999999995,55.819428
37.499356,55.863347
37.572885,55.704063
37.762352,55.91785
37.508024,55.860490000000006
37.758047,55.746478
37.895334999999996,55.766404
37.619899,55.753301
37.420398,55.720499
37.619899,55.753301
37.619899,55.753301
37.555925,55.72225699999999
37.572612,55.703915
37.556207,55.662376
37.612966,55.633605
37.499415,55.863333
37.608215,55.762668999999995
37.553298999999996,55.663015
37.619899,55.753301
37.51276,55.64055
37.490178,55.862372
37.870504,55.311323
37.850909,55.680738
37.570336,55.702498
37.614523999999996,55.793211
37.612331,55.698606999999996
37.901548999999996,55.41382900000001
37.6151,55.7569
37.615559999999995,55.752219999999994
37.503695,55.819058
37.619899,55.753301
37.63585,56.085389
37.850943,55.680733
37.619899,55.753301
37.619899,55.753301
37.528423,55.645261
37.619899,55.753301
37.900858,55.414266000000005
37.499429,55.86331
37.476955,55.667087
37.517664,55.586472
37.619899,55.753301
37.499429,55.86331
37.811756,55.921074
37.888385,55.758455000000005
37.542372,55.876629
37.619899,55.753301
37.542367,55.876629
37.401444,55.798225
37.715751000000004,55.764844
37.646084,55.871365000000004
37.619442,55.64851899999999
37.566106,55.745523
37.595267,55.78465799999999
37.638360999999996,55.765342000000004
37.556103,55.545083999999996
37.539924,55.675651
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.614296,55.760672
37.563596999999994,55.76477
38.308814,55.540001000000004
37.619899,55.753301
37.806739,55.696052
37.299427,55.980796
37.619899,55.753301
37.619899,55.753301
37.540439,55.675458
37.619899,55.753301
37.619899,55.753301
37.564316,55.743154000000004
37.615556,55.752221999999996
37.900858,55.414266000000005
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.619899,55.753301
37.871990000000004,55.930863
37.526617,55.639661
37.987318,55.917443000000006
37.619899,55.753301
37.198101,55.65749
37.843422,55.944028
37.656991,55.776982999999994
37.619899,55.753301
37.24558,55.99918
37.619899,55.753301
37.756958000000004,55.746687
37.843477,55.944017
37.619899,55.753301
37.615556,55.752221999999996
37.619899,55.753301
37.528999,55.645113
37.499289000000005,55.863364000000004
37.499401,55.863293999999996
37.619899,55.753301
37.503693,55.819058999999996
37.738628999999996,55.659686
37.579231,55.761191000000004
37.499272999999995,55.863365
37.514978,55.667345999999995
37.619899,55.753301
37.564766,55.854973
37.499393,55.863276
37.438809,55.846405000000004
37.737297,55.659257
37.619899,55.753301
37.498986,55.863648
37.619899,55.753301
37.619899,55.753301
37.557107,55.721349
37.370508,55.919656999999994
37.619899,55.753301
37.690759,55.882417000000004
37.674778,55.638043999999994
37.619899,55.753301
37.758732,55.660042000000004
37.743986,55.703084999999994
37.503717,55.819025
37.482281,55.809810999999996
37.619899,55.753301
37.57628,55.739089
37.611906,55.727517000000006
37.660659,55.730658
37.634848999999996,55.850331000000004
37.619899,55.753301
37.651294,55.825982999999994
37.601372999999995,55.75186
37.619899,55.753301
37.529429,55.645024
37.529414,55.645033
37.405365,55.965545
37.570721999999996,55.654084999999995
